table_name,state_code,distt_code,area_name,population_type,age_group,total_persons,total_males,total_females,illiterate_persons,illiterate_males,illiterate_females,literate_persons,literate_males,literate_females
C2308,02,000,State - HIMACHAL PRADESH,Urban,17,12246,6706,5540,331,213,118,11915,6493,5422
C2308,02,000,State - HIMACHAL PRADESH,Urban,18,14239,8260,5979,643,422,221,13596,7838,5758
C2308,02,000,State - HIMACHAL PRADESH,Urban,19,13392,7515,5877,539,343,196,12853,7172,5681
C2308,02,000,State - HIMACHAL PRADESH,Urban,20-24,70427,38553,31874,3644,1927,1717,66783,36626,30157
C2308,02,000,State - HIMACHAL PRADESH,Urban,25-29,65555,35109,30446,4117,1926,2191,61438,33183,28255
C2308,02,000,State - HIMACHAL PRADESH,Urban,30-34,60982,31981,29001,4217,1814,2403,56765,30167,26598
C2308,02,000,State - HIMACHAL PRADESH,Urban,35-39,58691,30324,28367,4896,2029,2867,53795,28295,25500
C2308,02,000,State - HIMACHAL PRADESH,Urban,40-44,50925,27132,23793,4904,1953,2951,46021,25179,20842
C2308,02,000,State - HIMACHAL PRADESH,Urban,45-49,44335,24153,20182,4790,1822,2968,39545,22331,17214
C2308,02,000,State - HIMACHAL PRADESH,Urban,50-54,35276,19932,15344,4093,1490,2603,31183,18442,12741
C2308,02,000,State - HIMACHAL PRADESH,Urban,55-59,26767,15247,11520,3450,1119,2331,23317,14128,9189
C2308,02,000,State - HIMACHAL PRADESH,Urban,60-64,19109,10133,8976,3666,1096,2570,15443,9037,6406
C2308,02,000,State - HIMACHAL PRADESH,Urban,65-69,12511,6437,6074,2803,777,2026,9708,5660,4048
C2308,02,000,State - HIMACHAL PRADESH,Urban,70-74,9655,4869,4786,2879,811,2068,6776,4058,2718
C2308,02,000,State - HIMACHAL PRADESH,Urban,75-79,5748,2879,2869,1891,525,1366,3857,2354,1503
C2308,02,000,State - HIMACHAL PRADESH,Urban,80+,6694,3126,3568,2803,825,1978,3891,2301,1590
C2308,02,000,State - HIMACHAL PRADESH,Urban,Age not stated,777,454,323,119,63,56,658,391,267
C2308,03,000,State - PUNJAB,Total,All ages,27743338,14639465,13103873,9036201,4203409,4832792,18707137,10436056,8271081
C2308,03,000,State - PUNJAB,Total,0-6,3076219,1665994,1410225,3076219,1665994,1410225,0,0,0
C2308,03,000,State - PUNJAB,Total,7,483280,262427,220853,108413,57896,50517,374867,204531,170336
C2308,03,000,State - PUNJAB,Total,8,479447,263834,215613,56985,30352,26633,422462,233482,188980
C2308,03,000,State - PUNJAB,Total,9,462602,259383,203219,38855,20650,18205,423747,238733,185014
C2308,03,000,State - PUNJAB,Total,10,537024,303757,233267,48054,25701,22353,488970,278056,210914
C2308,03,000,State - PUNJAB,Total,11,488177,274903,213274,31502,16704,14798,456675,258199,198476
C2308,03,000,State - PUNJAB,Total,12,516955,289167,227788,35130,18591,16539,481825,270576,211249
C2308,03,000,State - PUNJAB,Total,13,510841,283488,227353,31961,16436,15525,478880,267052,211828
C2308,03,000,State - PUNJAB,Total,14,530405,294215,236190,36153,18874,17279,494252,275341,218911
C2308,03,000,State - PUNJAB,Total,15,555725,309954,245771,46593,25232,21361,509132,284722,224410
C2308,03,000,State - PUNJAB,Total,16,562167,311992,250175,45976,24869,21107,516191,287123,229068
C2308,03,000,State - PUNJAB,Total,17,536919,299464,237455,41034,22766,18268,495885,276698,219187
C2308,03,000,State - PUNJAB,Total,18,631613,355581,276032,63835,35720,28115,567778,319861,247917
C2308,03,000,State - PUNJAB,Total,19,531259,293189,238070,46254,24513,21741,485005,268676,216329
C2308,03,000,State - PUNJAB,Total,20-24,2776636,1465531,1311105,329468,157025,172443,2447168,1308506,1138662
C2308,03,000,State - PUNJAB,Total,25-29,2463861,1270405,1193456,395051,170004,225047,2068810,1100401,968409
C2308,03,000,State - PUNJAB,Total,30-34,2116539,1082533,1034006,454782,186023,268759,1661757,896510,765247
C2308,03,000,State - PUNJAB,Total,35-39,1989071,1010862,978209,533847,218607,315240,1455224,792255,662969
C2308,03,000,State - PUNJAB,Total,40-44,1788469,909208,879261,555457,229473,325984,1233012,679735,553277
C2308,03,000,State - PUNJAB,Total,45-49,1587771,818135,769636,532311,218686,313625,1055460,599449,456011
C2308,03,000,State - PUNJAB,Total,50-54,1254464,663664,590800,455628,195681,259947,798836,467983,330853
C2308,03,000,State - PUNJAB,Total,55-59,956555,485845,470710,367339,133327,234012,589216,352518,236698
C2308,03,000,State - PUNJAB,Total,60-64,996590,482483,514107,510911,187337,323574,485679,295146,190533
C2308,03,000,State - PUNJAB,Total,65-69,719588,372806,346782,410531,166420,244111,309057,206386,102671
C2308,03,000,State - PUNJAB,Total,70-74,513472,272120,241352,328965,145177,183788,184507,126943,57564
C2308,03,000,State - PUNJAB,Total,75-79,256666,130203,126463,169117,70230,98887,87549,59973,27576
C2308,03,000,State - PUNJAB,Total,80+,379501,186050,193451,272302,114766,157536,107199,71284,35915
C2308,03,000,State - PUNJAB,Total,Age not stated,41522,22272,19250,13528,6355,7173,27994,15917,12077
C2308,03,000,State - PUNJAB,Rural,All ages,17344192,9093476,8250716,6346535,2934669,3411866,10997657,6158807,4838850
C2308,03,000,State - PUNJAB,Rural,0-6,1945502,1055297,890205,1945502,1055297,890205,0,0,0
C2308,03,000,State - PUNJAB,Rural,7,308113,167169,140944,70336,37752,32584,237777,129417,108360
C2308,03,000,State - PUNJAB,Rural,8,307651,169036,138615,35637,19141,16496,272014,149895,122119
C2308,03,000,State - PUNJAB,Rural,9,297125,166387,130738,23713,12699,11014,273412,153688,119724
C2308,03,000,State - PUNJAB,Rural,10,341230,192450,148780,28773,15266,13507,312457,177184,135273
C2308,03,000,State - PUNJAB,Rural,11,313362,176351,137011,19275,10222,9053,294087,166129,127958
C2308,03,000,State - PUNJAB,Rural,12,335091,187214,147877,21518,11241,10277,313573,175973,137600
C2308,03,000,State - PUNJAB,Rural,13,332939,183924,149015,20159,10231,9928,312780,173693,139087
C2308,03,000,State - PUNJAB,Rural,14,346206,191427,154779,23453,12082,11371,322753,179345,143408
C2308,03,000,State - PUNJAB,Rural,15,361212,200124,161088,30017,15854,14163,331195,184270,146925
C2308,03,000,State - PUNJAB,Rural,16,367557,202731,164826,30177,15977,14200,337380,186754,150626
C2308,03,000,State - PUNJAB,Rural,17,347961,192977,154984,27037,14738,12299,320924,178239,142685
C2308,03,000,State - PUNJAB,Rural,18,404442,225644,178798,41555,22604,18951,362887,203040,159847
C2308,03,000,State - PUNJAB,Rural,19,333255,182355,150900,30194,15802,14392,303061,166553,136508
C2308,03,000,State - PUNJAB,Rural,20-24,1706833,888739,818094,220918,103744,117174,1485915,784995,700920
C2308,03,000,State - PUNJAB,Rural,25-29,1455456,738196,717260,269625,114914,154711,1185831,623282,562549
C2308,03,000,State - PUNJAB,Rural,30-34,1263506,636268,627238,323509,131677,191832,939997,504591,435406
C2308,03,000,State - PUNJAB,Rural,35-39,1202842,604249,598593,386850,158173,228677,815992,446076,369916
C2308,03,000,State - PUNJAB,Rural,40-44,1102644,555906,546738,410781,169949,240832,691863,385957,305906
C2308,03,000,State - PUNJAB,Rural,45-49,964942,495583,469359,395557,162919,232638,569385,332664,236721
C2308,03,000,State - PUNJAB,Rural,50-54,749857,397863,351994,343196,149040,194156,406661,248823,157838
C2308,03,000,State - PUNJAB,Rural,55-59,569146,283796,285350,281668,103387,178281,287478,180409,107069
C2308,03,000,State - PUNJAB,Rural,60-64,654729,309825,344904,408199,151757,256442,246530,158068,88462
C2308,03,000,State - PUNJAB,Rural,65-69,496111,257824,238287,333106,139910,193196,163005,117914,45091
C2308,03,000,State - PUNJAB,Rural,70-74,356117,191121,164996,262602,120897,141705,93515,70224,23291
C2308,03,000,State - PUNJAB,Rural,75-79,175972,89364,86608,134761,58706,76055,41211,30658,10553
C2308,03,000,State - PUNJAB,Rural,80+,274781,135823,138958,218199,95943,122256,56582,39880,16702
C2308,03,000,State - PUNJAB,Rural,Age not stated,29610,15833,13777,10218,4747,5471,19392,11086,8306
C2308,03,000,State - PUNJAB,Urban,All ages,10399146,5545989,4853157,2689666,1268740,1420926,7709480,4277249,3432231
C2308,03,000,State - PUNJAB,Urban,0-6,1130717,610697,520020,1130717,610697,520020,0,0,0
C2308,03,000,State - PUNJAB,Urban,7,175167,95258,79909,38077,20144,17933,137090,75114,61976
C2308,03,000,State - PUNJAB,Urban,8,171796,94798,76998,21348,11211,10137,150448,83587,66861
C2308,03,000,State - PUNJAB,Urban,9,165477,92996,72481,15142,7951,7191,150335,85045,65290
C2308,03,000,State - PUNJAB,Urban,10,195794,111307,84487,19281,10435,8846,176513,100872,75641
C2308,03,000,State - PUNJAB,Urban,11,174815,98552,76263,12227,6482,5745,162588,92070,70518
C2308,03,000,State - PUNJAB,Urban,12,181864,101953,79911,13612,7350,6262,168252,94603,73649
C2308,03,000,State - PUNJAB,Urban,13,177902,99564,78338,11802,6205,5597,166100,93359,72741
C2308,03,000,State - PUNJAB,Urban,14,184199,102788,81411,12700,6792,5908,171499,95996,75503
C2308,03,000,State - PUNJAB,Urban,15,194513,109830,84683,16576,9378,7198,177937,100452,77485
C2308,03,000,State - PUNJAB,Urban,16,194610,109261,85349,15799,8892,6907,178811,100369,78442
C2308,03,000,State - PUNJAB,Urban,17,188958,106487,82471,13997,8028,5969,174961,98459,76502
C2308,03,000,State - PUNJAB,Urban,18,227171,129937,97234,22280,13116,9164,204891,116821,88070
C2308,03,000,State - PUNJAB,Urban,19,198004,110834,87170,16060,8711,7349,181944,102123,79821
C2308,03,000,State - PUNJAB,Urban,20-24,1069803,576792,493011,108550,53281,55269,961253,523511,437742
C2308,03,000,State - PUNJAB,Urban,25-29,1008405,532209,476196,125426,55090,70336,882979,477119,405860
C2308,03,000,State - PUNJAB,Urban,30-34,853033,446265,406768,131273,54346,76927,721760,391919,329841
C2308,03,000,State - PUNJAB,Urban,35-39,786229,406613,379616,146997,60434,86563,639232,346179,293053
C2308,03,000,State - PUNJAB,Urban,40-44,685825,353302,332523,144676,59524,85152,541149,293778,247371
C2308,03,000,State - PUNJAB,Urban,45-49,622829,322552,300277,136754,55767,80987,486075,266785,219290
C2308,03,000,State - PUNJAB,Urban,50-54,504607,265801,238806,112432,46641,65791,392175,219160,173015
C2308,03,000,State - PUNJAB,Urban,55-59,387409,202049,185360,85671,29940,55731,301738,172109,129629
C2308,03,000,State - PUNJAB,Urban,60-64,341861,172658,169203,102712,35580,67132,239149,137078,102071
C2308,03,000,State - PUNJAB,Urban,65-69,223477,114982,108495,77425,26510,50915,146052,88472,57580
C2308,03,000,State - PUNJAB,Urban,70-74,157355,80999,76356,66363,24280,42083,90992,56719,34273
C2308,03,000,State - PUNJAB,Urban,75-79,80694,40839,39855,34356,11524,22832,46338,29315,17023
C2308,03,000,State - PUNJAB,Urban,80+,104720,50227,54493,54103,18823,35280,50617,31404,19213
C2308,03,000,State - PUNJAB,Urban,Age not stated,11912,6439,5473,3310,1608,1702,8602,4831,3771
C2308,04,000,State - CHANDIGARH,Total,All ages,1055450,580663,474787,250012,115317,134695,805438,465346,340092
C2308,04,000,State - CHANDIGARH,Total,0-6,119434,63536,55898,119434,63536,55898,0,0,0
C2308,04,000,State - CHANDIGARH,Total,7,18624,9987,8637,3172,1649,1523,15452,8338,7114
C2308,04,000,State - CHANDIGARH,Total,8,17271,9413,7858,1395,738,657,15876,8675,7201
C2308,04,000,State - CHANDIGARH,Total,9,17719,9666,8053,1397,692,705,16322,8974,7348
C2308,04,000,State - CHANDIGARH,Total,10,20360,11410,8950,1565,794,771,18795,10616,8179
C2308,04,000,State - CHANDIGARH,Total,11,18296,10180,8116,949,465,484,17347,9715,7632
C2308,04,000,State - CHANDIGARH,Total,12,18673,10461,8212,884,447,437,17789,10014,7775
C2308,04,000,State - CHANDIGARH,Total,13,17752,9846,7906,804,382,422,16948,9464,7484
C2308,04,000,State - CHANDIGARH,Total,14,18383,10243,8140,836,413,423,17547,9830,7717
C2308,04,000,State - CHANDIGARH,Total,15,18938,10603,8335,1188,629,559,17750,9974,7776
C2308,04,000,State - CHANDIGARH,Total,16,19554,11116,8438,1209,660,549,18345,10456,7889
C2308,04,000,State - CHANDIGARH,Total,17,19116,11139,7977,1145,653,492,17971,10486,7485
C2308,04,000,State - CHANDIGARH,Total,18,24660,14792,9868,1911,1166,745,22749,13626,9123
C2308,04,000,State - CHANDIGARH,Total,19,22150,12871,9279,1471,841,630,20679,12030,8649
C2308,04,000,State - CHANDIGARH,Total,20-24,121244,68467,52777,10428,4812,5616,110816,63655,47161
C2308,04,000,State - CHANDIGARH,Total,25-29,110237,60694,49543,13357,5184,8173,96880,55510,41370
C2308,04,000,State - CHANDIGARH,Total,30-34,90803,49625,41178,14055,5102,8953,76748,44523,32225
C2308,04,000,State - CHANDIGARH,Total,35-39,83672,45566,38106,16102,6078,10024,67570,39488,28082
C2308,04,000,State - CHANDIGARH,Total,40-44,68921,37268,31653,14095,5215,8880,54826,32053,22773
C2308,04,000,State - CHANDIGARH,Total,45-49,60352,32893,27459,12422,4778,7644,47930,28115,19815
C2308,04,000,State - CHANDIGARH,Total,50-54,46942,26108,20834,8933,3430,5503,38009,22678,15331
C2308,04,000,State - CHANDIGARH,Total,55-59,34925,19745,15180,6157,2150,4007,28768,17595,11173
C2308,04,000,State - CHANDIGARH,Total,60-64,25801,13530,12271,6397,2162,4235,19404,11368,8036
C2308,04,000,State - CHANDIGARH,Total,65-69,15839,8250,7589,3816,1244,2572,12023,7006,5017
C2308,04,000,State - CHANDIGARH,Total,70-74,11385,5998,5387,2941,991,1950,8444,5007,3437
C2308,04,000,State - CHANDIGARH,Total,75-79,6422,3255,3167,1470,397,1073,4952,2858,2094
C2308,04,000,State - CHANDIGARH,Total,80+,7631,3800,3831,2392,673,1719,5239,3127,2112
C2308,04,000,State - CHANDIGARH,Total,Age not stated,346,201,145,87,36,51,259,165,94
C2308,04,000,State - CHANDIGARH,Rural,All ages,28991,17150,11841,9030,4398,4632,19961,12752,7209
C2308,04,000,State - CHANDIGARH,Rural,0-6,4270,2282,1988,4270,2282,1988,0,0,0
C2308,04,000,State - CHANDIGARH,Rural,7,596,332,264,141,81,60,455,251,204
C2308,04,000,State - CHANDIGARH,Rural,8,555,298,257,56,29,27,499,269,230
C2308,04,000,State - CHANDIGARH,Rural,9,521,271,250,53,25,28,468,246,222
C2308,04,000,State - CHANDIGARH,Rural,10,615,350,265,64,30,34,551,320,231
C2308,04,000,State - CHANDIGARH,Rural,11,547,302,245,40,17,23,507,285,222
C2308,04,000,State - CHANDIGARH,Rural,12,499,299,200,32,15,17,467,284,183
C2308,04,000,State - CHANDIGARH,Rural,13,427,232,195,27,13,14,400,219,181
C2308,04,000,State - CHANDIGARH,Rural,14,449,238,211,34,13,21,415,225,190
C2308,04,000,State - CHANDIGARH,Rural,15,512,302,210,46,24,22,466,278,188
C2308,04,000,State - CHANDIGARH,Rural,16,505,324,181,55,34,21,450,290,160
C2308,04,000,State - CHANDIGARH,Rural,17,461,284,177,42,26,16,419,258,161
C2308,04,000,State - CHANDIGARH,Rural,18,691,486,205,86,63,23,605,423,182
C2308,04,000,State - CHANDIGARH,Rural,19,596,391,205,73,42,31,523,349,174
C2308,04,000,State - CHANDIGARH,Rural,20-24,3593,2255,1338,499,262,237,3094,1993,1101
C2308,04,000,State - CHANDIGARH,Rural,25-29,3806,2260,1546,644,279,365,3162,1981,1181
C2308,04,000,State - CHANDIGARH,Rural,30-34,3101,1902,1199,593,236,357,2508,1666,842
C2308,04,000,State - CHANDIGARH,Rural,35-39,2321,1455,866,550,244,306,1771,1211,560
C2308,04,000,State - CHANDIGARH,Rural,40-44,1547,947,600,412,168,244,1135,779,356
C2308,04,000,State - CHANDIGARH,Rural,45-49,1049,638,411,315,139,176,734,499,235
C2308,04,000,State - CHANDIGARH,Rural,50-54,723,415,308,238,94,144,485,321,164
C2308,04,000,State - CHANDIGARH,Rural,55-59,503,272,231,173,52,121,330,220,110
C2308,04,000,State - CHANDIGARH,Rural,60-64,481,277,204,230,91,139,251,186,65
C2308,04,000,State - CHANDIGARH,Rural,65-69,255,140,115,139,53,86,116,87,29
C2308,04,000,State - CHANDIGARH,Rural,70-74,181,96,85,100,37,63,81,59,22
C2308,04,000,State - CHANDIGARH,Rural,75-79,75,43,32,44,17,27,31,26,5
C2308,04,000,State - CHANDIGARH,Rural,80+,106,55,51,72,31,41,34,24,10
C2308,04,000,State - CHANDIGARH,Rural,Age not stated,6,4,2,2,1,1,4,3,1
C2308,04,000,State - CHANDIGARH,Urban,All ages,1026459,563513,462946,240982,110919,130063,785477,452594,332883
C2308,04,000,State - CHANDIGARH,Urban,0-6,115164,61254,53910,115164,61254,53910,0,0,0
C2308,04,000,State - CHANDIGARH,Urban,7,18028,9655,8373,3031,1568,1463,14997,8087,6910
C2308,04,000,State - CHANDIGARH,Urban,8,16716,9115,7601,1339,709,630,15377,8406,6971
C2308,04,000,State - CHANDIGARH,Urban,9,17198,9395,7803,1344,667,677,15854,8728,7126
C2308,04,000,State - CHANDIGARH,Urban,10,19745,11060,8685,1501,764,737,18244,10296,7948
C2308,04,000,State - CHANDIGARH,Urban,11,17749,9878,7871,909,448,461,16840,9430,7410
C2308,04,000,State - CHANDIGARH,Urban,12,18174,10162,8012,852,432,420,17322,9730,7592
C2308,04,000,State - CHANDIGARH,Urban,13,17325,9614,7711,777,369,408,16548,9245,7303
C2308,04,000,State - CHANDIGARH,Urban,14,17934,10005,7929,802,400,402,17132,9605,7527
C2308,04,000,State - CHANDIGARH,Urban,15,18426,10301,8125,1142,605,537,17284,9696,7588
C2308,04,000,State - CHANDIGARH,Urban,16,19049,10792,8257,1154,626,528,17895,10166,7729
C2308,04,000,State - CHANDIGARH,Urban,17,18655,10855,7800,1103,627,476,17552,10228,7324
C2308,04,000,State - CHANDIGARH,Urban,18,23969,14306,9663,1825,1103,722,22144,13203,8941
C2308,04,000,State - CHANDIGARH,Urban,19,21554,12480,9074,1398,799,599,20156,11681,8475
C2308,04,000,State - CHANDIGARH,Urban,20-24,117651,66212,51439,9929,4550,5379,107722,61662,46060
C2308,04,000,State - CHANDIGARH,Urban,25-29,106431,58434,47997,12713,4905,7808,93718,53529,40189
C2308,04,000,State - CHANDIGARH,Urban,30-34,87702,47723,39979,13462,4866,8596,74240,42857,31383
C2308,04,000,State - CHANDIGARH,Urban,35-39,81351,44111,37240,15552,5834,9718,65799,38277,27522
C2308,04,000,State - CHANDIGARH,Urban,40-44,67374,36321,31053,13683,5047,8636,53691,31274,22417
C2308,04,000,State - CHANDIGARH,Urban,45-49,59303,32255,27048,12107,4639,7468,47196,27616,19580
C2308,04,000,State - CHANDIGARH,Urban,50-54,46219,25693,20526,8695,3336,5359,37524,22357,15167
C2308,04,000,State - CHANDIGARH,Urban,55-59,34422,19473,14949,5984,2098,3886,28438,17375,11063
C2308,04,000,State - CHANDIGARH,Urban,60-64,25320,13253,12067,6167,2071,4096,19153,11182,7971
C2308,04,000,State - CHANDIGARH,Urban,65-69,15584,8110,7474,3677,1191,2486,11907,6919,4988
C2308,04,000,State - CHANDIGARH,Urban,70-74,11204,5902,5302,2841,954,1887,8363,4948,3415
C2308,04,000,State - CHANDIGARH,Urban,75-79,6347,3212,3135,1426,380,1046,4921,2832,2089
C2308,04,000,State - CHANDIGARH,Urban,80+,7525,3745,3780,2320,642,1678,5205,3103,2102
C2308,04,000,State - CHANDIGARH,Urban,Age not stated,340,197,143,85,35,50,255,162,93
C2308,05,000,State - UTTARAKHAND,Total,All ages,10086292,5137773,4948519,3205339,1274065,1931274,6880953,3863708,3017245
C2308,05,000,State - UTTARAKHAND,Total,0-6,1355814,717199,638615,1355814,717199,638615,0,0,0
C2308,05,000,State - UTTARAKHAND,Total,7,210340,110555,99785,45348,23217,22131,164992,87338,77654
C2308,05,000,State - UTTARAKHAND,Total,8,216896,114848,102048,21389,10834,10555,195507,104014,91493
C2308,05,000,State - UTTARAKHAND,Total,9,200615,106565,94050,14873,7591,7282,185742,98974,86768
C2308,05,000,State - UTTARAKHAND,Total,10,250302,134113,116189,21095,10748,10347,229207,123365,105842
C2308,05,000,State - UTTARAKHAND,Total,11,215036,114025,101011,11371,5683,5688,203665,108342,95323
C2308,05,000,State - UTTARAKHAND,Total,12,236362,124845,111517,10033,4730,5303,226329,120115,106214
C2308,05,000,State - UTTARAKHAND,Total,13,214935,111390,103545,8378,3726,4652,206557,107664,98893
C2308,05,000,State - UTTARAKHAND,Total,14,228708,118901,109807,9882,4461,5421,218826,114440,104386
C2308,05,000,State - UTTARAKHAND,Total,15,233790,121583,112207,12474,5465,7009,221316,116118,105198
C2308,05,000,State - UTTARAKHAND,Total,16,230111,119257,110854,12891,5685,7206,217220,113572,103648
C2308,05,000,State - UTTARAKHAND,Total,17,207201,108809,98392,11380,4960,6420,195821,103849,91972
C2308,05,000,State - UTTARAKHAND,Total,18,254384,135318,119066,19313,8635,10678,235071,126683,108388
C2308,05,000,State - UTTARAKHAND,Total,19,198624,103516,95108,13749,5693,8056,184875,97823,87052
C2308,05,000,State - UTTARAKHAND,Total,20-24,970068,484614,485454,97193,33899,63294,872875,450715,422160
C2308,05,000,State - UTTARAKHAND,Total,25-29,810184,397363,412821,121925,37249,84676,688259,360114,328145
